"id","betweennessG","indegreeG","outdegreeG","totaldegreeG","inclosenessG","outclosenessG","totalclosenessG","com_mod"
"TOMASAQUINODIAZ",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"estrella_gus",0,0,3,3,6.77409632874178e-10,6.77533068032929e-10,6.77533068032929e-10,23
"EduardoRivasMX",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Ajdjvagui",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Charlyred72",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"faltanmenosdias",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"El_Tutupiche_2",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"baez16688",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"salazarojo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"luvin15",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jorgesalgado201",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"EnriqueGaonaF",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"oliver_julieta",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"BELKABoutique",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"GavletFiodu",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"KZuluagaSuarez",0,0,4,4,6.77409632874178e-10,6.77550705692774e-10,6.77550705692774e-10,23
"dwebgrafico",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"misterypax",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"victor_baldera",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"karendp_5",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ndgrza",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"MarcoAMontiel",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cagpelg",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"nebuzaradn",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"angelicapimsa",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"Veronicagonruiz",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Roberto1974Ro",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Alex_GarciaD",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AaronGT71",0,0,4,4,6.77409632874178e-10,6.77585982849242e-10,6.77585982849242e-10,23
"DiavoloJonhy",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"_QuirozMariana",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AnaLuAguilar45",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
"celiagonzalez07",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"EPishano",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"FJCR56",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"afreig3",0,0,2,2,6.77409632874178e-10,6.7751543129133e-10,6.7751543129133e-10,23
"joseAbojorge",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,23
"guro250178",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"OmarGar08",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Griseg1",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"fabianciobanu",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
"GinnaTovilla",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"MdzSebastian",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"nenorra76",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"KikonGRANADAS",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"miriamm1970",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"lopez_michlpz",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"JazminZeah",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"caryrion",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cinthiacibele14",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"angyesco72",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Carlos110783",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"carlosjcr22",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"csalinas50mm",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AlfonsoCorteV",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"faty82varsa",0,0,5,5,6.77409632874178e-10,6.77550706151849e-10,6.77550706151849e-10,23
"malplan666",0,0,3,3,6.77409632874178e-10,6.77533068032929e-10,6.77533068032929e-10,23
"hugolara1977",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"BernacSilvia",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"vikcedillo77",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"Yo_Rafa29",0,0,2,2,6.77409632874178e-10,6.77480161939519e-10,6.77480161939519e-10,17
"UHCorral",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"vinipadilla",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ju32932716",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"nora07perez",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Armo69Mashe",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,29
"JulioVal25",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jhg8512",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"ArgNegro",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"RR6203",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"fredyto6",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"laReddelRed",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"arturogarzatre1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jauregui_luiis",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jfscantu",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"adwolflop",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"oscar_bustos_e",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"normalr80",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"floresvjc",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"pilifer003",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"edilio_rosado",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"anyeR2117",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Joe12Becky",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Danielmatan22",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"f5df45d13a6f4a8",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"diegogaby1114",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"PanchoLavoe69",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"flakitaregia",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"fallovrofficial",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Anthonysumoza",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cruz2874",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"samul101082",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"bossteco",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"luistoch85",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"laurapedroza76",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"dansalros",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"kikala322",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"arita_happiness",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"rafaelreyesher2",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"mjackiereyesdi1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"anitayleomiley",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"RCrowdfunding",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"leoneld69",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"yesyn93",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"yesyn39",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Rosario22Toledo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"9025Eliza",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"og_ricardo10",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"esperansayfe131",0,0,2,2,6.77409632874178e-10,6.7751543129133e-10,6.7751543129133e-10,3
"AbyAbygasa",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"markhajayal",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"avantichoncho",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,23
"Solis67Gabriel",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"gabymontesdeoc3",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"gvikes23",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,2
"frankporver",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,23
"victor230871",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"alfontorres61",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"simona_juan",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"luzzmafuentes",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"CartasRicardo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"leticiapichard2",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ArteagatJ",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
"yanethdomingu14",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"madurito1974",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Torres_julio01",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Juanman97871494",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"FlonSelene",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"mariazalasar21",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"crv_reyes",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"DecoraCuma",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"fcaminogaona1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jairoJRDC",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"drsaavedracel",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"c525fa8cd075490",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AmiMegainfo",0,0,2,2,6.77409632874178e-10,6.7751543129133e-10,6.7751543129133e-10,26
"MoralhpPablo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"artbarher",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"BerlinRamon",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"emiliasoto391",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"CHOY9999",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"048320a31db8493",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"agilascampeon",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"BF9807",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"juan123rr123",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Fer24nandoYo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"marycarmen7007",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Yair_Jogy",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ednakmiloreyes",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"mzeronCONAFEhgo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"omarjosesg",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"4ba69e5cc9694f2",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"MoraOtni",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Gerardo10Milan",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"c1b9fee462e14fb",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"lsosanaranjo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"jlcmaguilas",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"comhoutlook",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"rosycruz681",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"leslipineda9",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Garcia1975Candy",0,0,2,2,6.77409632874178e-10,6.77480161939519e-10,6.77480161939519e-10,23
"parkerdamp",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Champio66182870",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"DDival",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"M4rt1n1234",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"sandraochoa154",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"seabelt",0,0,3,3,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,6
"jjjuarez1974",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"araavilardz",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"balam10heart",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
"agentesarcasmo",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"mangecarri",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"FMensajero25",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"valenciarod9",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"tmrj0218",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"hortencia_swink",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"elchicodebarba",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"for_ortega13",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"1997Erikalucio",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"marygg9638",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"lolaluna1969",0,0,3,3,6.77409632874178e-10,6.77533068032929e-10,6.77533068032929e-10,23
"chefxalapa",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"lausan79",0,0,3,3,6.77409632874178e-10,6.77550705233699e-10,6.77550705233699e-10,21
"JonhatanAngeles",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"eddufuen",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"e8b8c8f5a5d64d5",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cofifadon",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"asernat06",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ReneUnam",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"LaLolinGuerra",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,29
"rodrigoto3",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"beatrizochoaga1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"SusyGlez78",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"lauraarana859",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"mirecch87",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AlbertogsedasSe",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cynthialaramor2",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"varordz",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"carlosadrianso4",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"castro_evac",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"nayeliandrades1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"canez_luisa",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ramoncardenasi1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"omarbeltranrui1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"veroma1012",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"alvarez2993",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"LupiiisOvalle",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"cucodcm",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Javier_hdzG98",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"anselau7972",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"juliasayonara5",0,0,4,4,6.77409632874178e-10,6.77550705692774e-10,6.77550705692774e-10,29
"itintersantia",0,0,2,2,6.77409632874178e-10,6.7751543129133e-10,6.7751543129133e-10,23
"pakogarciamarq1",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"karlaescobar95",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"arturogavel",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"tequilatrader",0,0,5,5,6.77409632874178e-10,6.77585983308365e-10,6.77585983308365e-10,16
"kaoma_silva",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"gustrago1355",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"amiranda022",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"escuelasuruapan",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"MelinaJarquin",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"joacaba1234",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"AzulCristal50",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"Lilos34",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"alejandroverapa",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"alexandra062013",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"PAluminio",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"14e115a06ee9491",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"juanjosegomes10",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"sanchezmu1446",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"romer_jaime",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"le_joseluis",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"menygarcia11",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"MarcoSabueso",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,23
"vicentechave_55",0,0,3,3,6.77409632874178e-10,6.77533068032929e-10,6.77533068032929e-10,23
"esauubaldoesau",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"ednidyn",0,0,1,1,6.77409632874178e-10,6.77480161021561e-10,6.77480161021561e-10,23
"arianavota11",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"MontufarAdolfo",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,23
"cortezxx28",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
